"name"	"ID"	"CntrStat_vs_Cntr_p.val"	"Farn_vs_Cntr_p.val"	"Farn_vs_CntrStat_p.val"	"Farn_vs_Gera_p.val"	"Farn_vs_GeraStat_p.val"	"FarnStat_vs_Cntr_p.val"	"FarnStat_vs_CntrStat_p.val"	"FarnStat_vs_Farn_p.val"	"FarnStat_vs_Gera_p.val"	"FarnStat_vs_GeraStat_p.val"	"Gera_vs_Cntr_p.val"	"Gera_vs_CntrStat_p.val"	"GeraStat_vs_Cntr_p.val"	"GeraStat_vs_CntrStat_p.val"	"GeraStat_vs_Gera_p.val"	"CntrStat_vs_Cntr_p.adj"	"Farn_vs_Cntr_p.adj"	"Farn_vs_CntrStat_p.adj"	"Farn_vs_Gera_p.adj"	"Farn_vs_GeraStat_p.adj"	"FarnStat_vs_Cntr_p.adj"	"FarnStat_vs_CntrStat_p.adj"	"FarnStat_vs_Farn_p.adj"	"FarnStat_vs_Gera_p.adj"	"FarnStat_vs_GeraStat_p.adj"	"Gera_vs_Cntr_p.adj"	"Gera_vs_CntrStat_p.adj"	"GeraStat_vs_Cntr_p.adj"	"GeraStat_vs_CntrStat_p.adj"	"GeraStat_vs_Gera_p.adj"	"CntrStat_vs_Cntr_significant"	"Farn_vs_Cntr_significant"	"Farn_vs_CntrStat_significant"	"Farn_vs_Gera_significant"	"Farn_vs_GeraStat_significant"	"FarnStat_vs_Cntr_significant"	"FarnStat_vs_CntrStat_significant"	"FarnStat_vs_Farn_significant"	"FarnStat_vs_Gera_significant"	"FarnStat_vs_GeraStat_significant"	"Gera_vs_Cntr_significant"	"Gera_vs_CntrStat_significant"	"GeraStat_vs_Cntr_significant"	"GeraStat_vs_CntrStat_significant"	"GeraStat_vs_Gera_significant"	"significant"	"CntrStat_vs_Cntr_ratio"	"Farn_vs_Cntr_ratio"	"Farn_vs_CntrStat_ratio"	"Farn_vs_Gera_ratio"	"Farn_vs_GeraStat_ratio"	"FarnStat_vs_Cntr_ratio"	"FarnStat_vs_CntrStat_ratio"	"FarnStat_vs_Farn_ratio"	"FarnStat_vs_Gera_ratio"	"FarnStat_vs_GeraStat_ratio"	"Gera_vs_Cntr_ratio"	"Gera_vs_CntrStat_ratio"	"GeraStat_vs_Cntr_ratio"	"GeraStat_vs_CntrStat_ratio"	"GeraStat_vs_Gera_ratio"	"Cntr_centered"	"CntrStat_centered"	"Farn_centered"	"FarnStat_centered"	"Gera_centered"	"GeraStat_centered"
"ICOS"	"Q9Y6W8"	0.50311194777687	4.38000843649851e-20	2.27444094446293e-20	1.75133291600176e-08	1.34002312389428e-08	5.78934485671906e-20	2.98622047907729e-20	0.778567121019003	9.02612019483558e-09	6.93597507117154e-09	4.61166634751924e-23	2.77166255465884e-23	4.23034268942234e-23	2.54662705489924e-23	0.909960901460019	0.917	1.17e-14	5.93e-15	0.602	0.647	4.87e-13	7.51e-15	0.872	0.418	0.626	0.000184	1.19e-05	0.000325	2.25e-05	0.868	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	5.55	5.7	-1.72	-1.75	5.49	5.64	-0.0613	-1.78	-1.81	7.28	7.42	7.3	7.45	0.0246	-4.25	-4.39	1.31	1.25	3.03	3.06
"IFITM1"	"P13164"	0.0708482412069118	7.06028595551844e-15	1.38213228832532e-13	1.2841556535941e-14	5.33205384511581e-16	2.34717489903207e-15	4.09419404431652e-14	0.461465884986513	4.13284484476522e-14	1.51579036111163e-15	3.4016209675409e-22	1.6548733828227e-21	6.01560649986051e-23	2.64317819375829e-22	0.0373319661674649	0.651	6.01e-08	7.48e-10	0.023	0.00948	9.71e-06	4.45e-08	0.812	0.0105	0.0117	0.000724	0.000295	0.00041	0.000144	0.381	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.278	2.34	2.06	-2.28	-2.6	2.45	2.17	0.111	-2.17	-2.49	4.61	4.33	4.94	4.66	0.324	-2.43	-2.16	-0.0995	0.0111	2.18	2.5
"ILF2"	"Q12905"	0.162808557548187	5.80573616828713e-11	1.19081531317187e-09	0.000109860474211514	1.59872647784682e-05	8.51959099531253e-11	1.80901443410889e-09	0.851258399369187	6.65698376253584e-05	9.71666637836025e-06	1.86766235255858e-14	1.89832597784358e-13	6.14941572221281e-15	5.71741531280938e-14	0.472345403758174	0.802	0.000922	0.000172	0.84	0.831	0.0186	0.00297	0.881	0.773	0.835	0.318	0.306	0.31	0.294	0.801	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.143	1.06	0.915	-0.454	-0.526	1.04	0.896	-0.0189	-0.472	-0.545	1.51	1.37	1.58	1.44	0.0727	-0.889	-0.746	0.169	0.15	0.622	0.695
"IPO11"	"Q9UI26"	0.333992675032615	1.33718634389085e-12	2.4106705417185e-13	5.59909612191622e-06	0.00796467424815618	5.34955773336286e-13	1.01343628808496e-13	0.607804337819294	2.19084449186308e-05	0.026372882365005	2.13357708470535e-16	5.941470886428e-17	1.15654720931563e-14	2.67020145502335e-15	0.00940187018272942	0.885	3.52e-05	2.1e-09	0.785	0.903	0.000988	1.7e-07	0.846	0.744	0.923	0.126	0.038	0.341	0.159	0.214	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-0.146	1.87	2.02	-0.845	-0.428	1.95	2.1	0.0773	-0.767	-0.35	2.72	2.87	2.3	2.45	-0.417	-1.45	-1.6	0.424	0.501	1.27	0.852
"IPO9"	"Q96P70"	0.403796134485814	2.34818685140146e-12	5.18992297904751e-13	2.66008780473545e-08	1.15061871723952e-06	5.05699230706773e-12	1.07725099529107e-12	0.68099250499107	1.00232793935506e-08	4.01046031683485e-07	2.08267430682219e-17	7.51866945605693e-18	1.43550158387694e-16	4.82430111574036e-17	0.13920342721813	0.901	6.05e-05	7.98e-09	0.619	0.78	0.00423	3.6e-06	0.858	0.424	0.766	0.0624	0.0186	0.143	0.0477	0.622	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.146	2.12	2.27	-1.35	-1.09	2.05	2.19	-0.0717	-1.42	-1.16	3.47	3.61	3.21	3.35	-0.263	-1.78	-1.93	0.337	0.266	1.69	1.42
"IST1"	"P53990"	0.46753129041347	9.01043698258038e-18	3.80815522652526e-18	0.00151453833533004	8.39208329930119e-06	1.83144730441841e-17	7.57207538304928e-18	0.5601087554485	0.00658436748245703	3.9749901569773e-05	8.57497055751603e-16	3.12090445609685e-16	1.56630016642026e-14	5.1296067975675e-15	0.0583580604253949	0.912	1.88e-13	5.93e-15	0.875	0.82	2.33e-08	7.51e-15	0.836	0.859	0.857	0.177	0.0679	0.356	0.185	0.462	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	4.13	4.28	0.704	1.1	4.01	4.16	-0.117	0.586	0.98	3.43	3.57	3.03	3.18	-0.393	-2.41	-2.56	1.72	1.6	1.02	0.624
"ITGAL"	"P20701"	0.00413391009680533	1.72897967638575e-10	2.26463886117412e-07	0.092932612161763	0.451208894683724	1.86490982278671e-12	9.69078836087543e-10	0.0275435003870587	0.000378705950126056	0.12859199226284	7.90657925280962e-09	2.01343423221628e-05	3.65378018350046e-11	3.50715554357095e-08	0.0186515387428663	0.172	0.00205	0.0102	0.915	0.935	0.0023	0.00196	0.261	0.811	0.934	0.774	0.841	0.676	0.772	0.286	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.471	1.51	1.04	0.261	-0.115	1.86	1.39	0.35	0.611	0.235	1.25	0.778	1.62	1.15	0.376	-1.12	-0.648	0.391	0.741	0.13	0.506
"ITGB1"	"P05556"	0.363124418029101	2.61884766153591e-19	1.0139132386588e-19	0.00631697427666861	6.60839326168114e-05	9.52395433786928e-20	3.81503805985922e-20	0.332312793014722	0.0581059953756708	0.000884060518471838	1.3927361884094e-20	5.93407257451913e-21	2.78653721501374e-21	1.24653147346668e-21	0.0883132412982086	0.892	1.17e-14	5.93e-15	0.89	0.852	1.46e-12	7.51e-15	0.764	0.888	0.894	0.00494	0.000671	0.00378	0.000439	0.54	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.79	3.94	-0.47	-0.75	3.95	4.1	0.156	-0.314	-0.594	4.26	4.41	4.54	4.69	0.28	-2.73	-2.88	1.06	1.22	1.53	1.81
"ITGB2"	"P05107"	0.0250710034951551	6.12658310390603e-09	2.03672583055694e-06	2.52641731629139e-13	5.85200707181264e-15	1.84696448565375e-10	3.77128581477113e-08	0.121340366471819	4.33413338925832e-12	7.07790866265915e-14	2.24297649210728e-18	3.76625488852256e-17	1.75207150108854e-19	2.26536429525765e-18	0.02556428618274	0.455	0.0173	0.0347	0.0749	0.0287	0.0264	0.018	0.568	0.0725	0.0646	0.0333	0.0319	0.0196	0.0167	0.327	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.279	0.992	0.713	-1.59	-1.87	1.18	0.901	0.188	-1.4	-1.68	2.58	2.31	2.86	2.58	0.278	-1.32	-1.04	-0.324	-0.136	1.27	1.55
"KDELR1"	"P24390"	0.424063440030833	2.78253735534116e-19	1.20586846266085e-19	4.72711438120622e-11	2.12540628388014e-10	9.6288050253951e-20	4.30641668958001e-20	0.310174032363156	4.00662863854271e-10	1.98431645396372e-09	2.36843474113196e-23	1.30895747350878e-23	4.09700139131747e-23	2.23687974694192e-23	0.469103727557999	0.905	1.17e-14	5.93e-15	0.295	0.452	1.49e-12	7.51e-15	0.753	0.249	0.568	0.000121	5.84e-06	0.000319	2.01e-05	0.8	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	4.31	4.46	-1.93	-1.8	4.5	4.65	0.187	-1.75	-1.61	6.24	6.39	6.11	6.26	-0.132	-3.5	-3.65	0.809	0.996	2.74	2.61
"KIAA1429"	"Q69YN4"	0.383064519996007	7.7794854267633e-13	1.69835766934387e-13	7.85179961153574e-07	5.07923355357254e-08	5.65163974776896e-15	1.55140318052924e-15	0.00528814868501374	0.00219589815753805	0.000124255334360873	5.34892060875238e-17	1.78002569908409e-17	1.36747350143133e-17	4.7922314755417e-18	0.279206072481157	0.897	2.02e-05	1.1e-09	0.736	0.695	2.38e-05	1.73e-10	0.093	0.842	0.872	0.0845	0.0248	0.0719	0.0217	0.733	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.146	2.13	2.28	-1.06	-1.25	2.63	2.78	0.502	-0.561	-0.743	3.19	3.34	3.37	3.52	0.182	-1.86	-2.01	0.266	0.768	1.33	1.51
"KIF21A"	"Q7Z4S6"	0.698079711098501	2.64415503739077e-12	1.30060656872826e-12	0.00282198206092876	0.00983893873517199	1.17965647154804e-11	5.60810660983433e-12	0.431923259735561	0.0190952767883396	0.0575763390404291	2.07632780340719e-09	8.75138644877367e-10	6.74864086450178e-10	2.91968259804312e-10	0.612945172445687	0.937	6.76e-05	3.59e-08	0.882	0.905	0.00677	2.28e-05	0.803	0.874	0.929	0.748	0.656	0.749	0.658	0.83	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	4.56	4.71	1.23	1.04	4.26	4.41	-0.298	0.933	0.742	3.33	3.48	3.52	3.67	0.191	-2.59	-2.74	1.97	1.68	0.742	0.934
"KIF4B"	"Q2VIQ3"	0.317242815031186	1.47744767866483e-18	4.86740450755586e-19	0.123209147456549	0.0158703096230457	1.78236256896973e-19	6.3686069547453e-20	0.0585030998764842	0.0014075449973561	0.000106983751608964	9.20642256298493e-18	2.81473385910462e-18	3.04750963941648e-17	8.85269058198813e-18	0.332871360719639	0.88	1.17e-14	5.93e-15	0.918	0.909	5.89e-12	7.51e-15	0.4	0.835	0.87	0.049	0.013	0.0926	0.0267	0.757	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.146	3.21	3.36	0.229	0.37	3.5	3.64	0.284	0.513	0.655	2.98	3.13	2.84	2.99	-0.142	-2.06	-2.21	1.15	1.43	0.919	0.777
"KIF5C"	"O60282"	0.518004726615354	1.75745957580745e-13	5.98133864238854e-14	6.29813337539383e-15	4.49222729992256e-15	8.71226752870482e-13	2.79892302549117e-13	0.360362650006432	2.62429638694867e-14	1.84050524611121e-14	0.0452052230824297	0.159459680014226	0.0277591399972767	0.105787032954443	0.822026382642165	0.919	3.9e-06	1.45e-10	0.0166	0.0256	0.00138	6.81e-07	0.776	0.00847	0.0378	0.916	0.911	0.919	0.916	0.859	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	3.08	3.22	3.55	3.6	2.87	3.02	-0.208	3.34	3.39	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.801	-0.948	2.28	2.07	-1.27	-1.32
"KPNA1"	"P52294"	0.204939759243609	3.0110000106099e-17	6.28915506707461e-18	0.0452326224871686	0.00477074391741843	3.77839888396223e-18	8.8130443852508e-19	0.0937891883814414	0.718723830330095	0.189950841961247	2.49382295055977e-18	5.94190057950765e-19	8.38500230560621e-19	2.10985885962303e-19	0.335271187410237	0.833	2.96e-12	5.93e-15	0.909	0.899	1.89e-09	7.51e-15	0.509	0.919	0.937	0.0343	0.00718	0.0327	0.00651	0.758	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.23	2.38	-0.237	-0.348	2.43	2.57	0.196	-0.041	-0.152	2.47	2.61	2.58	2.72	0.111	-1.59	-1.74	0.638	0.834	0.875	0.985
"KRAS"	"P01116"	0.674301465715337	1.14266098807857e-16	6.61238099634389e-17	1.98478920908949e-12	3.58100577268731e-13	7.71979753175456e-20	5.06883484517755e-20	8.13131387363895e-07	1.06561887170005e-16	3.10962482552374e-17	9.3243839435188e-07	3.18725795861942e-07	1.15624958200529e-05	3.80589257697232e-06	0.340339290079905	0.935	4.86e-11	5.93e-15	0.142	0.127	9.18e-13	7.51e-15	8.7e-07	0.000322	0.00124	0.84	0.787	0.875	0.839	0.76	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	6.46	6.61	4.26	4.6	8.67	8.82	2.21	6.48	6.81	2.2	2.34	1.86	2.01	-0.335	-3.17	-3.32	3.29	5.5	-0.979	-1.31
"LAMP1"	"P11279"	0.382209705073814	3.71618071669585e-12	7.48636946818392e-13	3.13059958763917e-05	1.03508221263286e-06	5.0288297535554e-12	9.97748427481939e-13	0.871964687367496	2.03694267393528e-05	6.84115623263208e-07	1.12678819325965e-15	3.30808169834061e-16	1.8891652777518e-16	5.96965322447817e-17	0.202238098691489	0.897	9.27e-05	1.47e-08	0.819	0.778	0.00422	3.3e-06	0.883	0.742	0.78	0.189	0.0692	0.153	0.0515	0.684	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.98	2.13	-0.828	-1.04	1.96	2.1	-0.0268	-0.854	-1.07	2.81	2.96	3.03	3.17	0.216	-1.6	-1.75	0.378	0.351	1.21	1.42
"LAPTM5"	"Q13571"	0.594279660851194	2.61899371254562e-09	7.96734724888504e-10	4.12634319339136e-11	2.00819695646984e-14	8.4569878403397e-14	3.54853193498446e-14	1.18415125550425e-05	1.19108861141911e-05	3.6595038090332e-10	3.86281149895787e-17	1.98418523344287e-17	2.74801709604564e-19	1.57312351639924e-19	0.000194888470516046	0.928	0.0111	0.000117	0.287	0.0477	0.000251	3.61e-08	9.03e-05	0.727	0.478	0.0763	0.0257	0.0231	0.00575	0.0207	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	-0.146	2.39	2.54	-2.93	-4.1	3.86	4.01	1.46	-1.46	-2.64	5.32	5.47	6.5	6.65	1.18	-2.99	-3.13	-0.593	0.871	2.33	3.51
"LEMD3"	"Q9Y2U8"	0.430592527186572	7.49922891110956e-23	4.07393854284017e-23	0.00380103526904714	0.150905462690452	5.95757602401248e-22	3.08309021311718e-22	0.0156129474050766	4.46918714624694e-06	0.00039056223986633	7.19943006535313e-24	4.11498766711647e-24	2.45392398328688e-23	1.36649410520673e-23	0.101523642457571	0.906	1.17e-14	5.93e-15	0.885	0.926	1.77e-14	7.51e-15	0.186	0.697	0.886	4.93e-05	1.99e-06	0.000236	1.29e-05	0.566	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	6.06	6.2	-0.581	-0.271	5.58	5.73	-0.473	-1.05	-0.744	6.64	6.78	6.33	6.47	-0.31	-4.08	-4.22	1.98	1.51	2.56	2.25
"LMNB1"	"P20700"	0.766274341609867	2.91865118260258e-20	3.90296626350713e-20	1.43059577609953e-19	2.85277829355893e-19	5.51680976738176e-23	6.94282206836777e-23	8.39568505519617e-08	1.92852831525346e-22	3.30556187858552e-22	0.120679580101089	0.203639254427461	0.0315416052485184	0.0593063971179543	0.510028902615492	0.941	1.17e-14	5.93e-15	1.8e-05	9.87e-05	1.77e-14	7.51e-15	7.26e-09	2.71e-11	1.79e-08	0.921	0.913	0.92	0.912	0.81	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.054	4.7	4.65	4.42	4.3	6.02	5.97	1.32	5.73	5.61	0.288	0.234	0.408	0.354	0.12	-1.91	-1.86	2.79	4.11	-1.62	-1.5
"LMNB2"	"Q03252"	0.608599211990211	5.72258441640579e-17	1.11279224985187e-16	5.19174461820165e-12	2.35581132088937e-10	1.57817368916359e-20	2.58138437946639e-20	5.31137579214788e-08	5.08691003272423e-17	6.46978476441242e-16	6.65188370637835e-08	2.3763578175378e-07	7.96009540707806e-10	2.4966228264152e-09	0.0651001918067335	0.929	1.2e-11	5.93e-15	0.183	0.458	1.77e-14	7.51e-15	2.4e-09	0.000187	0.00742	0.807	0.782	0.752	0.716	0.482	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.123	4.59	4.47	2.82	2.36	6.39	6.26	1.79	4.62	4.16	1.77	1.65	2.23	2.11	0.459	-2.52	-2.39	2.08	3.87	-0.747	-0.288
"LPCAT1"	"Q8NF37"	0.22944879856757	8.7866252415497e-18	2.12046619324257e-18	6.97821538020444e-10	1.1313618072788e-10	9.69967773536478e-18	2.32921166304618e-18	0.934288752230036	5.83067004613541e-10	9.53964759782258e-11	7.54057893513174e-22	2.7336075640193e-22	3.68672044627121e-22	1.37205783500175e-22	0.396010938505709	0.846	1.78e-13	5.93e-15	0.443	0.418	8.65e-09	7.51e-15	0.889	0.269	0.401	0.00112	8.43e-05	0.0012	8.54e-05	0.78	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.48	2.62	-1.12	-1.22	2.47	2.61	-0.00991	-1.13	-1.23	3.6	3.74	3.7	3.85	0.103	-2.02	-2.16	0.461	0.451	1.58	1.68
"LPCAT3"	"Q6P1A2"	0.417116373953217	3.72415718662832e-09	6.0277005611792e-10	3.50678149746077e-14	8.15651847985498e-13	1.57805751877542e-11	3.32499559317314e-12	0.0148809878274388	3.00608611415656e-12	1.16749126402513e-10	4.71254852378649e-19	1.98420379419985e-19	3.78626910616797e-18	1.49067167857052e-18	0.0709564146839225	0.904	0.0133	8.91e-05	0.0355	0.16	0.00791	1.3e-05	0.181	0.0637	0.413	0.0206	0.00452	0.05	0.0144	0.499	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	1.54	1.69	-2.62	-2.29	2	2.15	0.463	-2.16	-1.82	4.16	4.31	3.83	3.97	-0.334	-1.9	-2.04	-0.358	0.105	2.26	1.93
"LRRFIP1"	"Q32MZ4"	0.605093930557202	1.3451416520544e-09	4.33858277945829e-09	7.02801955022271e-13	1.58151453687805e-13	5.186278955938e-10	1.62311506334722e-09	0.664729578081942	3.29019603980105e-13	7.67679201930583e-14	0.000703705520200585	0.0001786465917573	7.11021080770497e-05	1.78265925431738e-05	0.39114551538839	0.929	0.00769	0.00056	0.105	0.0989	0.0407	0.00277	0.856	0.0266	0.0666	0.893	0.862	0.887	0.855	0.778	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.129	2.24	2.11	3.18	3.4	2.35	2.22	0.108	3.29	3.5	-0.943	-1.07	-1.16	-1.29	-0.214	-0.436	-0.307	1.8	1.91	-1.38	-1.59
"M6PR"	"P20645"	0.418368520509674	1.75338612286947e-15	5.53504427684392e-16	1.53184170566428e-07	5.13044584660221e-07	7.56847975339187e-16	2.4691365493998e-16	0.556413487642524	6.80163532175655e-07	2.35057861483694e-06	3.02944633861452e-19	1.29605657836749e-19	5.05897625454185e-19	2.13029637299929e-19	0.632165795226237	0.904	7.14e-09	5.93e-15	0.685	0.761	3.01e-06	3.77e-12	0.836	0.628	0.808	0.0177	0.00374	0.0281	0.00653	0.833	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.98	3.13	-1.26	-1.18	3.09	3.24	0.106	-1.16	-1.07	4.25	4.39	4.16	4.31	-0.0863	-2.39	-2.53	0.594	0.7	1.86	1.77
"MAP2K2"	"P36507"	0.252382818863158	1.65039937993164e-12	2.1454947373911e-13	4.12034047182386e-05	4.69992985504179e-06	5.89383430581698e-14	9.43928014595063e-15	0.0615378830890815	0.00638682636753097	0.000800568591550539	7.00041364478833e-16	1.44599265614207e-16	2.28044807647684e-16	5.00116138411644e-17	0.416486396172399	0.857	4.33e-05	1.7e-09	0.824	0.81	0.000186	4.39e-09	0.412	0.859	0.893	0.169	0.0524	0.16	0.0483	0.786	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	-0.146	1.56	1.71	-0.615	-0.719	1.81	1.95	0.244	-0.371	-0.474	2.18	2.32	2.28	2.43	0.103	-1.28	-1.43	0.282	0.526	0.897	1
"MAPKAPK3"	"Q16644"	0.0686468945949692	6.52964873309087e-14	1.67698415434246e-12	1.69598395719963e-11	9.68340238022253e-11	7.82239989180949e-15	1.58966642065358e-13	0.186057859137076	1.34946077824079e-12	6.73119036405995e-12	0.00420405365654322	0.227040219638094	0.000451421525181889	0.044414595327446	0.389669533080023	0.644	1.17e-06	5.32e-08	0.24	0.409	3.23e-05	3.17e-07	0.659	0.0474	0.248	0.903	0.913	0.899	0.911	0.777	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.321	2.43	2.11	1.9	1.75	2.66	2.34	0.23	2.13	1.98	0.531	0.209	0.679	0.358	0.148	-1.1	-0.783	1.33	1.56	-0.573	-0.425
"MED16"	"Q9Y2X0"	0.492980033264546	2.36745816537902e-10	5.67158360448917e-11	1.82998766135703e-05	8.03757044779069e-05	8.18748673829529e-11	2.04879667846358e-11	0.611653417522087	7.11779282381958e-05	0.000311779750889614	1.884445349124e-14	6.52529705053585e-15	4.55531157027767e-14	1.52787255587354e-14	0.580375298212425	0.916	0.00256	6.66e-06	0.809	0.855	0.0183	8.31e-05	0.847	0.775	0.883	0.319	0.159	0.409	0.232	0.824	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	2.09	2.24	-1.1	-0.983	2.2	2.35	0.108	-0.992	-0.875	3.19	3.34	3.07	3.22	-0.118	-1.73	-1.88	0.356	0.464	1.46	1.34
"MFSD10"	"Q14728"	0.492499784200137	2.83166305892889e-12	8.10452287485461e-13	2.77456722319954e-10	3.20027465130636e-08	2.12786529667497e-12	6.15923691790656e-13	0.876811762235483	3.86531663082336e-10	4.65612304510104e-08	2.15285422398648e-18	9.93553440121257e-19	2.598002341735e-17	1.11589859870639e-17	0.0442214714255799	0.916	7.19e-05	1.67e-08	0.393	0.679	0.0025	1.85e-06	0.883	0.248	0.701	0.0329	0.00883	0.0882	0.0288	0.409	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.146	2.56	2.71	-2.07	-1.63	2.6	2.74	0.0329	-2.04	-1.59	4.64	4.78	4.19	4.34	-0.445	-2.31	-2.45	0.256	0.289	2.33	1.88
"MFSD5"	"Q6N075"	0.512486144414408	1.36326490607759e-11	3.88833705373694e-12	6.82585191793109e-12	5.70073399950606e-11	1.27090050627072e-10	3.32297372049286e-11	0.27282449244358	8.83752122783625e-13	6.44195472709926e-12	6.97195847429416e-19	3.43203744129642e-19	2.32413508822302e-18	1.10873848906788e-18	0.285896171856589	0.918	0.00029	1.88e-07	0.196	0.379	0.0224	0.000131	0.731	0.0401	0.245	0.0235	0.00571	0.0438	0.0129	0.736	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.5	2.65	-2.58	-2.34	2.26	2.4	-0.247	-2.83	-2.59	5.08	5.23	4.84	4.99	-0.24	-2.42	-2.57	0.0789	-0.168	2.66	2.42
