name	ID	CntrStat_vs_Cntr_p.val	Farn_vs_Cntr_p.val	Farn_vs_CntrStat_p.val	Farn_vs_Gera_p.val	Farn_vs_GeraStat_p.val	FarnStat_vs_Cntr_p.val	FarnStat_vs_CntrStat_p.val	FarnStat_vs_Farn_p.val	FarnStat_vs_Gera_p.val	FarnStat_vs_GeraStat_p.val	Gera_vs_Cntr_p.val	Gera_vs_CntrStat_p.val	GeraStat_vs_Cntr_p.val	GeraStat_vs_CntrStat_p.val	GeraStat_vs_Gera_p.val	CntrStat_vs_Cntr_p.adj	Farn_vs_Cntr_p.adj	Farn_vs_CntrStat_p.adj	Farn_vs_Gera_p.adj	Farn_vs_GeraStat_p.adj	FarnStat_vs_Cntr_p.adj	FarnStat_vs_CntrStat_p.adj	FarnStat_vs_Farn_p.adj	FarnStat_vs_Gera_p.adj	FarnStat_vs_GeraStat_p.adj	Gera_vs_Cntr_p.adj	Gera_vs_CntrStat_p.adj	GeraStat_vs_Cntr_p.adj	GeraStat_vs_CntrStat_p.adj	GeraStat_vs_Gera_p.adj	CntrStat_vs_Cntr_significant	Farn_vs_Cntr_significant	Farn_vs_CntrStat_significant	Farn_vs_Gera_significant	Farn_vs_GeraStat_significant	FarnStat_vs_Cntr_significant	FarnStat_vs_CntrStat_significant	FarnStat_vs_Farn_significant	FarnStat_vs_Gera_significant	FarnStat_vs_GeraStat_significant	Gera_vs_Cntr_significant	Gera_vs_CntrStat_significant	GeraStat_vs_Cntr_significant	GeraStat_vs_CntrStat_significant	GeraStat_vs_Gera_significant	significant	CntrStat_vs_Cntr_ratio	Farn_vs_Cntr_ratio	Farn_vs_CntrStat_ratio	Farn_vs_Gera_ratio	Farn_vs_GeraStat_ratio	FarnStat_vs_Cntr_ratio	FarnStat_vs_CntrStat_ratio	FarnStat_vs_Farn_ratio	FarnStat_vs_Gera_ratio	FarnStat_vs_GeraStat_ratio	Gera_vs_Cntr_ratio	Gera_vs_CntrStat_ratio	GeraStat_vs_Cntr_ratio	GeraStat_vs_CntrStat_ratio	GeraStat_vs_Gera_ratio	Cntr_centered	CntrStat_centered	Farn_centered	FarnStat_centered	Gera_centered	GeraStat_centered
ITGAL	P20701	0.0041339100968053	1.72897967638575e-10	2.26463886117412e-07	0.092932612161763	0.451208894683724	1.8649098227867097e-12	9.69078836087543e-10	0.0275435003870587	0.000378705950126	0.12859199226284	7.90657925280962e-09	2.01343423221628e-05	3.65378018350046e-11	3.50715554357095e-08	0.0186515387428663	0.172	0.00205	0.0102	0.915	0.935	0.0023	0.00196	0.261	0.811	0.934	0.774	0.841	0.676	0.772	0.286	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.471	1.51	1.04	0.261	-0.115	1.86	1.39	0.35	0.611	0.235	1.25	0.778	1.62	1.15	0.376	-1.12	-0.648	0.391	0.741	0.13	0.506
ITGB1	P05556	0.363124418029101	2.61884766153591e-19	1.0139132386588e-19	0.0063169742766686	6.60839326168114e-05	9.523954337869281e-20	3.81503805985922e-20	0.332312793014722	0.0581059953756708	0.0008840605184718	1.3927361884094002e-20	5.93407257451913e-21	2.78653721501374e-21	1.2465314734666801e-21	0.0883132412982086	0.892	1.17e-14	5.93e-15	0.89	0.852	1.46e-12	7.51e-15	0.764	0.888	0.894	0.00494	0.000671	0.00378	0.000439	0.54	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.79	3.94	-0.47	-0.75	3.95	4.1	0.156	-0.314	-0.594	4.26	4.41	4.54	4.69	0.28	-2.73	-2.88	1.06	1.22	1.53	1.81
ITGB2	P05107	0.0250710034951551	6.126583103906031e-09	2.03672583055694e-06	2.52641731629139e-13	5.8520070718126406e-15	1.84696448565375e-10	3.77128581477113e-08	0.121340366471819	4.33413338925832e-12	7.07790866265915e-14	2.2429764921072797e-18	3.76625488852256e-17	1.75207150108854e-19	2.26536429525765e-18	0.02556428618274	0.455	0.0173	0.0347	0.0749	0.0287	0.0264	0.018	0.568	0.0725	0.0646	0.0333	0.0319	0.0196	0.0167	0.327	False	True	True	False	True	True	True	False	False	False	True	True	True	True	False	True	0.279	0.992	0.713	-1.59	-1.87	1.18	0.901	0.188	-1.4	-1.68	2.58	2.31	2.86	2.58	0.278	-1.32	-1.04	-0.324	-0.136	1.27	1.55
KDELR1	P24390	0.424063440030833	2.78253735534116e-19	1.20586846266085e-19	4.7271143812062196e-11	2.12540628388014e-10	9.628805025395101e-20	4.3064166895800105e-20	0.310174032363156	4.0066286385427103e-10	1.98431645396372e-09	2.3684347411319602e-23	1.3089574735087801e-23	4.09700139131747e-23	2.23687974694192e-23	0.469103727557999	0.905	1.17e-14	5.93e-15	0.295	0.452	1.49e-12	7.51e-15	0.753	0.249	0.568	0.000121	5.84e-06	0.000319	2.01e-05	0.8	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	4.31	4.46	-1.93	-1.8	4.5	4.65	0.187	-1.75	-1.61	6.24	6.39	6.11	6.26	-0.132	-3.5	-3.65	0.809	0.996	2.74	2.61
KIAA1429	Q69YN4	0.383064519996007	7.7794854267633e-13	1.69835766934387e-13	7.85179961153574e-07	5.07923355357254e-08	5.651639747768961e-15	1.5514031805292402e-15	0.0052881486850137	0.002195898157538	0.0001242553343608	5.34892060875238e-17	1.78002569908409e-17	1.36747350143133e-17	4.7922314755417e-18	0.279206072481157	0.897	2.02e-05	1.1e-09	0.736	0.695	2.38e-05	1.73e-10	0.093	0.842	0.872	0.0845	0.0248	0.0719	0.0217	0.733	False	True	True	False	False	True	True	False	False	False	False	True	False	True	False	True	-0.146	2.13	2.28	-1.06	-1.25	2.63	2.78	0.502	-0.561	-0.743	3.19	3.34	3.37	3.52	0.182	-1.86	-2.01	0.266	0.768	1.33	1.51
KIF21A	Q7Z4S6	0.698079711098501	2.64415503739077e-12	1.30060656872826e-12	0.0028219820609287	0.0098389387351719	1.1796564715480399e-11	5.60810660983433e-12	0.431923259735561	0.0190952767883396	0.0575763390404291	2.07632780340719e-09	8.751386448773671e-10	6.74864086450178e-10	2.91968259804312e-10	0.612945172445687	0.937	6.76e-05	3.59e-08	0.882	0.905	0.00677	2.28e-05	0.803	0.874	0.929	0.748	0.656	0.749	0.658	0.83	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	4.56	4.71	1.23	1.04	4.26	4.41	-0.298	0.933	0.742	3.33	3.48	3.52	3.67	0.191	-2.59	-2.74	1.97	1.68	0.742	0.934
KIF4B	Q2VIQ3	0.317242815031186	1.47744767866483e-18	4.867404507555861e-19	0.123209147456549	0.0158703096230457	1.7823625689697302e-19	6.368606954745301e-20	0.0585030998764842	0.0014075449973561	0.0001069837516089	9.20642256298493e-18	2.81473385910462e-18	3.04750963941648e-17	8.852690581988129e-18	0.332871360719639	0.88	1.17e-14	5.93e-15	0.918	0.909	5.89e-12	7.51e-15	0.4	0.835	0.87	0.049	0.013	0.0926	0.0267	0.757	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.146	3.21	3.36	0.229	0.37	3.5	3.64	0.284	0.513	0.655	2.98	3.13	2.84	2.99	-0.142	-2.06	-2.21	1.15	1.43	0.919	0.777
KIF5C	O60282	0.518004726615354	1.75745957580745e-13	5.98133864238854e-14	6.298133375393831e-15	4.4922272999225604e-15	8.71226752870482e-13	2.79892302549117e-13	0.360362650006432	2.6242963869486702e-14	1.84050524611121e-14	0.0452052230824297	0.159459680014226	0.0277591399972767	0.105787032954443	0.822026382642165	0.919	3.9e-06	1.45e-10	0.0166	0.0256	0.00138	6.81e-07	0.776	0.00847	0.0378	0.916	0.911	0.919	0.916	0.859	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.146	3.08	3.22	3.55	3.6	2.87	3.02	-0.208	3.34	3.39	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.801	-0.948	2.28	2.07	-1.27	-1.32
KPNA1	P52294	0.204939759243609	3.0110000106099e-17	6.2891550670746095e-18	0.0452326224871686	0.0047707439174184	3.77839888396223e-18	8.8130443852508e-19	0.0937891883814414	0.718723830330095	0.189950841961247	2.49382295055977e-18	5.94190057950765e-19	8.385002305606211e-19	2.1098588596230302e-19	0.335271187410237	0.833	2.96e-12	5.93e-15	0.909	0.899	1.89e-09	7.51e-15	0.509	0.919	0.937	0.0343	0.00718	0.0327	0.00651	0.758	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.23	2.38	-0.237	-0.348	2.43	2.57	0.196	-0.041	-0.152	2.47	2.61	2.58	2.72	0.111	-1.59	-1.74	0.638	0.834	0.875	0.985
KRAS	P01116	0.674301465715337	1.14266098807857e-16	6.61238099634389e-17	1.98478920908949e-12	3.58100577268731e-13	7.71979753175456e-20	5.06883484517755e-20	8.13131387363895e-07	1.0656188717000499e-16	3.1096248255237404e-17	9.3243839435188e-07	3.18725795861942e-07	1.15624958200529e-05	3.80589257697232e-06	0.340339290079905	0.935	4.86e-11	5.93e-15	0.142	0.127	9.18e-13	7.51e-15	8.7e-07	0.000322	0.00124	0.84	0.787	0.875	0.839	0.76	False	True	True	False	False	True	True	True	True	True	False	False	False	False	False	True	-0.146	6.46	6.61	4.26	4.6	8.67	8.82	2.21	6.48	6.81	2.2	2.34	1.86	2.01	-0.335	-3.17	-3.32	3.29	5.5	-0.979	-1.31
LAMP1	P11279	0.382209705073814	3.71618071669585e-12	7.48636946818392e-13	3.13059958763917e-05	1.03508221263286e-06	5.0288297535554e-12	9.97748427481939e-13	0.871964687367496	2.03694267393528e-05	6.84115623263208e-07	1.12678819325965e-15	3.30808169834061e-16	1.8891652777518e-16	5.96965322447817e-17	0.202238098691489	0.897	9.27e-05	1.47e-08	0.819	0.778	0.00422	3.3e-06	0.883	0.742	0.78	0.189	0.0692	0.153	0.0515	0.684	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.98	2.13	-0.828	-1.04	1.96	2.1	-0.0268	-0.854	-1.07	2.81	2.96	3.03	3.17	0.216	-1.6	-1.75	0.378	0.351	1.21	1.42
LAPTM5	Q13571	0.594279660851194	2.6189937125456203e-09	7.96734724888504e-10	4.12634319339136e-11	2.0081969564698402e-14	8.4569878403397e-14	3.54853193498446e-14	1.18415125550425e-05	1.19108861141911e-05	3.6595038090332005e-10	3.86281149895787e-17	1.98418523344287e-17	2.74801709604564e-19	1.5731235163992402e-19	0.000194888470516	0.928	0.0111	0.000117	0.287	0.0477	0.000251	3.61e-08	9.03e-05	0.727	0.478	0.0763	0.0257	0.0231	0.00575	0.0207	False	True	True	False	True	True	True	True	False	False	False	True	True	True	True	True	-0.146	2.39	2.54	-2.93	-4.1	3.86	4.01	1.46	-1.46	-2.64	5.32	5.47	6.5	6.65	1.18	-2.99	-3.13	-0.593	0.871	2.33	3.51
LEMD3	Q9Y2U8	0.430592527186572	7.49922891110956e-23	4.07393854284017e-23	0.0038010352690471	0.150905462690452	5.95757602401248e-22	3.08309021311718e-22	0.0156129474050766	4.46918714624694e-06	0.0003905622398663	7.19943006535313e-24	4.11498766711647e-24	2.45392398328688e-23	1.36649410520673e-23	0.101523642457571	0.906	1.17e-14	5.93e-15	0.885	0.926	1.77e-14	7.51e-15	0.186	0.697	0.886	4.93e-05	1.99e-06	0.000236	1.29e-05	0.566	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	6.06	6.2	-0.581	-0.271	5.58	5.73	-0.473	-1.05	-0.744	6.64	6.78	6.33	6.47	-0.31	-4.08	-4.22	1.98	1.51	2.56	2.25
LMNB1	P20700	0.766274341609867	2.9186511826025803e-20	3.9029662635071304e-20	1.43059577609953e-19	2.8527782935589303e-19	5.51680976738176e-23	6.94282206836777e-23	8.39568505519617e-08	1.9285283152534599e-22	3.30556187858552e-22	0.120679580101089	0.203639254427461	0.0315416052485184	0.0593063971179543	0.510028902615492	0.941	1.17e-14	5.93e-15	1.8e-05	9.87e-05	1.77e-14	7.51e-15	7.26e-09	2.71e-11	1.79e-08	0.921	0.913	0.92	0.912	0.81	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.054	4.7	4.65	4.42	4.3	6.02	5.97	1.32	5.73	5.61	0.288	0.234	0.408	0.354	0.12	-1.91	-1.86	2.79	4.11	-1.62	-1.5
LMNB2	Q03252	0.608599211990211	5.722584416405791e-17	1.11279224985187e-16	5.19174461820165e-12	2.35581132088937e-10	1.57817368916359e-20	2.58138437946639e-20	5.31137579214788e-08	5.0869100327242303e-17	6.46978476441242e-16	6.65188370637835e-08	2.3763578175378e-07	7.96009540707806e-10	2.4966228264152e-09	0.0651001918067335	0.929	1.2e-11	5.93e-15	0.183	0.458	1.77e-14	7.51e-15	2.4e-09	0.000187	0.00742	0.807	0.782	0.752	0.716	0.482	False	True	True	False	False	True	True	True	True	True	False	False	False	False	False	True	0.123	4.59	4.47	2.82	2.36	6.39	6.26	1.79	4.62	4.16	1.77	1.65	2.23	2.11	0.459	-2.52	-2.39	2.08	3.87	-0.747	-0.288
LPCAT1	Q8NF37	0.22944879856757	8.7866252415497e-18	2.12046619324257e-18	6.97821538020444e-10	1.1313618072788001e-10	9.699677735364779e-18	2.32921166304618e-18	0.934288752230036	5.83067004613541e-10	9.539647597822579e-11	7.54057893513174e-22	2.7336075640193003e-22	3.6867204462712096e-22	1.37205783500175e-22	0.396010938505709	0.846	1.78e-13	5.93e-15	0.443	0.418	8.65e-09	7.51e-15	0.889	0.269	0.401	0.00112	8.43e-05	0.0012	8.54e-05	0.78	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.48	2.62	-1.12	-1.22	2.47	2.61	-0.00991	-1.13	-1.23	3.6	3.74	3.7	3.85	0.103	-2.02	-2.16	0.461	0.451	1.58	1.68
LPCAT3	Q6P1A2	0.417116373953217	3.72415718662832e-09	6.0277005611792e-10	3.50678149746077e-14	8.15651847985498e-13	1.5780575187754197e-11	3.32499559317314e-12	0.0148809878274388	3.00608611415656e-12	1.16749126402513e-10	4.712548523786491e-19	1.9842037941998501e-19	3.78626910616797e-18	1.49067167857052e-18	0.0709564146839225	0.904	0.0133	8.91e-05	0.0355	0.16	0.00791	1.3e-05	0.181	0.0637	0.413	0.0206	0.00452	0.05	0.0144	0.499	False	True	True	True	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	1.54	1.69	-2.62	-2.29	2.0	2.15	0.463	-2.16	-1.82	4.16	4.31	3.83	3.97	-0.334	-1.9	-2.04	-0.358	0.105	2.26	1.93
LRRFIP1	Q32MZ4	0.605093930557202	1.3451416520544e-09	4.338582779458291e-09	7.02801955022271e-13	1.58151453687805e-13	5.186278955938e-10	1.62311506334722e-09	0.664729578081942	3.29019603980105e-13	7.67679201930583e-14	0.0007037055202005	0.0001786465917573	7.11021080770497e-05	1.78265925431738e-05	0.39114551538839	0.929	0.00769	0.00056	0.105	0.0989	0.0407	0.00277	0.856	0.0266	0.0666	0.893	0.862	0.887	0.855	0.778	False	True	True	False	False	True	True	False	True	False	False	False	False	False	False	True	0.129	2.24	2.11	3.18	3.4	2.35	2.22	0.108	3.29	3.5	-0.943	-1.07	-1.16	-1.29	-0.214	-0.436	-0.307	1.8	1.91	-1.38	-1.59
M6PR	P20645	0.418368520509674	1.75338612286947e-15	5.53504427684392e-16	1.53184170566428e-07	5.13044584660221e-07	7.568479753391869e-16	2.4691365493998e-16	0.556413487642524	6.80163532175655e-07	2.35057861483694e-06	3.02944633861452e-19	1.29605657836749e-19	5.058976254541851e-19	2.13029637299929e-19	0.632165795226237	0.904	7.14e-09	5.93e-15	0.685	0.761	3.01e-06	3.77e-12	0.836	0.628	0.808	0.0177	0.00374	0.0281	0.00653	0.833	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.98	3.13	-1.26	-1.18	3.09	3.24	0.106	-1.16	-1.07	4.25	4.39	4.16	4.31	-0.0863	-2.39	-2.53	0.594	0.7	1.86	1.77
MAP2K2	P36507	0.252382818863158	1.6503993799316399e-12	2.1454947373910998e-13	4.12034047182386e-05	4.69992985504179e-06	5.89383430581698e-14	9.439280145950631e-15	0.0615378830890815	0.0063868263675309	0.0008005685915505	7.00041364478833e-16	1.44599265614207e-16	2.28044807647684e-16	5.00116138411644e-17	0.416486396172399	0.857	4.33e-05	1.7e-09	0.824	0.81	0.000186	4.39e-09	0.412	0.859	0.893	0.169	0.0524	0.16	0.0483	0.786	False	True	True	False	False	True	True	False	False	False	False	False	False	True	False	True	-0.146	1.56	1.71	-0.615	-0.719	1.81	1.95	0.244	-0.371	-0.474	2.18	2.32	2.28	2.43	0.103	-1.28	-1.43	0.282	0.526	0.897	1.0
MAPKAPK3	Q16644	0.0686468945949692	6.52964873309087e-14	1.6769841543424599e-12	1.6959839571996298e-11	9.683402380222529e-11	7.822399891809491e-15	1.5896664206535799e-13	0.186057859137076	1.3494607782407899e-12	6.7311903640599495e-12	0.0042040536565432	0.227040219638094	0.0004514215251818	0.044414595327446	0.389669533080023	0.644	1.17e-06	5.32e-08	0.24	0.409	3.23e-05	3.17e-07	0.659	0.0474	0.248	0.903	0.913	0.899	0.911	0.777	False	True	True	False	False	True	True	False	True	False	False	False	False	False	False	True	0.321	2.43	2.11	1.9	1.75	2.66	2.34	0.23	2.13	1.98	0.531	0.209	0.679	0.358	0.148	-1.1	-0.783	1.33	1.56	-0.573	-0.425
MED16	Q9Y2X0	0.492980033264546	2.36745816537902e-10	5.671583604489169e-11	1.82998766135703e-05	8.03757044779069e-05	8.187486738295289e-11	2.04879667846358e-11	0.611653417522087	7.11779282381958e-05	0.0003117797508896	1.8844453491239998e-14	6.525297050535851e-15	4.5553115702776705e-14	1.52787255587354e-14	0.580375298212425	0.916	0.00256	6.66e-06	0.809	0.855	0.0183	8.31e-05	0.847	0.775	0.883	0.319	0.159	0.409	0.232	0.824	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	2.09	2.24	-1.1	-0.983	2.2	2.35	0.108	-0.992	-0.875	3.19	3.34	3.07	3.22	-0.118	-1.73	-1.88	0.356	0.464	1.46	1.34
MFSD10	Q14728	0.492499784200137	2.83166305892889e-12	8.10452287485461e-13	2.7745672231995403e-10	3.20027465130636e-08	2.12786529667497e-12	6.15923691790656e-13	0.876811762235483	3.86531663082336e-10	4.65612304510104e-08	2.15285422398648e-18	9.93553440121257e-19	2.5980023417350003e-17	1.1158985987063901e-17	0.0442214714255799	0.916	7.19e-05	1.67e-08	0.393	0.679	0.0025	1.85e-06	0.883	0.248	0.701	0.0329	0.00883	0.0882	0.0288	0.409	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.146	2.56	2.71	-2.07	-1.63	2.6	2.74	0.0329	-2.04	-1.59	4.64	4.78	4.19	4.34	-0.445	-2.31	-2.45	0.256	0.289	2.33	1.88
MFSD5	Q6N075	0.512486144414408	1.3632649060775898e-11	3.88833705373694e-12	6.825851917931089e-12	5.7007339995060596e-11	1.2709005062707201e-10	3.3229737204928595e-11	0.27282449244358	8.837521227836249e-13	6.44195472709926e-12	6.971958474294161e-19	3.43203744129642e-19	2.3241350882230198e-18	1.1087384890678799e-18	0.285896171856589	0.918	0.00029	1.88e-07	0.196	0.379	0.0224	0.000131	0.731	0.0401	0.245	0.0235	0.00571	0.0438	0.0129	0.736	False	True	True	False	False	True	True	False	True	False	True	True	True	True	False	True	-0.146	2.5	2.65	-2.58	-2.34	2.26	2.4	-0.247	-2.83	-2.59	5.08	5.23	4.84	4.99	-0.24	-2.42	-2.57	0.0789	-0.168	2.66	2.42
MGST3	O14880	0.44615372056554	9.21728239190158e-18	3.7338400243696e-18	6.13686933863773e-08	3.14353628078447e-08	2.16187812096978e-18	9.16615426754375e-19	0.221044667235074	1.4017727488856e-06	6.88951379433157e-07	4.2520115618804e-21	2.1446069869206102e-21	3.31669637726142e-21	1.68327454301018e-21	0.78282812772123	0.909	1.98e-13	5.93e-15	0.653	0.678	7.09e-10	7.51e-15	0.693	0.656	0.78	0.00279	0.000347	0.00411	0.000529	0.854	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.93	4.08	-1.41	-1.47	4.17	4.32	0.237	-1.18	-1.23	5.35	5.49	5.4	5.55	0.0527	-3.12	-3.26	0.816	1.05	2.23	2.28
MICAL2	O94851	0.577531042089773	1.03176509615404e-15	4.72270146385821e-16	9.44948264867334e-05	0.029016579402608	9.561651682138351e-15	4.1130694171626406e-15	0.13923745813549	1.73051532241992e-06	0.0007127098273645	3.05326429259568e-18	1.61616573862024e-18	4.77698669274445e-17	2.36814990781491e-17	0.0300442945283206	0.926	2.93e-09	5.93e-15	0.838	0.914	3.89e-05	1.05e-09	0.598	0.663	0.892	0.0362	0.0106	0.106	0.0366	0.35	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.146	4.44	4.59	-1.2	-0.6	4.05	4.2	-0.396	-1.59	-0.996	5.64	5.79	5.04	5.19	-0.596	-3.17	-3.32	1.27	0.877	2.47	1.87
MIEN1	Q9BRT3	6.44589464186892e-10	2.2538051256655903e-09	0.573533586187998	9.16443796737705e-12	0.931556491068327	3.34373502518117e-14	1.3879462468806e-05	3.12807686552427e-06	5.97979639524338e-06	2.49896605856763e-06	1.37833284962685e-17	2.7625623536212096e-11	2.73682078140494e-09	0.517092981261238	7.773547490662039e-12	4.67e-13	0.0102	0.871	0.21	0.942	0.000116	0.208	1.03e-05	0.706	0.809	0.0548	0.534	0.776	0.926	8.58e-14	True	True	False	False	False	True	False	True	False	False	False	False	False	False	True	True	2.13	2.01	-0.129	-2.61	0.0196	3.34	1.2	1.33	-1.28	1.35	4.61	2.48	1.99	-0.148	-2.63	-2.35	-0.212	-0.341	0.992	2.27	-0.36
MINA	Q8IUF8	0.414079935233678	1.82802577143571e-13	4.69005795052214e-14	0.319007054612162	0.0077630437389994	4.1453538704749704e-19	1.7425655293943601e-19	3.12029019570754e-10	2.86010196658572e-09	2.39539762132002e-07	3.48713888263698e-14	9.62063894522657e-15	2.07353968935043e-15	6.43345409104304e-16	0.0729807212734697	0.903	4.09e-06	8.85e-11	0.926	0.903	3.34e-11	7.51e-15	3.25e-14	0.355	0.752	0.349	0.174	0.257	0.109	0.504	False	True	True	False	False	True	True	True	False	False	False	False	False	False	False	True	-0.146	2.43	2.57	-0.179	-0.509	4.15	4.3	1.73	1.55	1.22	2.6	2.75	2.93	3.08	0.33	-2.0	-2.14	0.43	2.16	0.609	0.939
MRPL37	Q9BZE1	0.209333687883894	4.8406614912361806e-20	1.40989234356146e-20	0.0812702955338347	0.0011547106639848	3.69045059275669e-21	1.19971702020091e-21	0.0105789044409921	0.355585090816444	0.379053265047203	8.64919818116849e-21	2.71413008279631e-21	1.68141405989002e-21	5.6422913574555e-22	0.0778751141606314	0.835	1.17e-14	5.93e-15	0.914	0.886	1.77e-14	7.51e-15	0.146	0.91	0.942	0.00386	0.000398	0.00291	0.000254	0.516	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.92	3.06	-0.206	-0.415	3.23	3.38	0.313	0.107	-0.102	3.12	3.27	3.33	3.48	0.209	-2.08	-2.22	0.841	1.15	1.05	1.26
MT-CYB	P00156	0.344091244165943	2.09837961208062e-08	2.1685144100253e-07	0.0054830068002018	0.0002787006255053	3.3057128334286903e-09	3.09061980899358e-08	0.430709247618261	0.0347349197396521	0.0022056141914793	2.99129819255896e-11	2.11961342803524e-10	3.2320546997965197e-12	2.0066526191720697e-11	0.253715688752704	0.888	0.0317	0.00995	0.889	0.87	0.0832	0.0162	0.802	0.881	0.903	0.637	0.611	0.596	0.565	0.719	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	0.414	3.4	2.98	-1.3	-1.8	3.74	3.33	0.343	-0.956	-1.46	4.7	4.28	5.2	4.78	0.501	-2.91	-2.49	0.489	0.833	1.79	2.29
MT-ND5	P03915	0.557368057761082	7.17318379892519e-12	2.38046830760827e-12	2.39921311711664e-06	2.08045961542962e-06	3.51223997532008e-13	1.28983185441849e-13	0.105493185772121	0.0001971420063448	0.0001704301953956	4.70787291331306e-16	2.11376097683459e-16	4.36616862581822e-16	1.96446318467139e-16	0.9563860650855	0.924	0.000167	9.04e-08	0.765	0.793	0.000736	2.37e-07	0.536	0.797	0.876	0.154	0.0597	0.187	0.0767	0.872	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	2.88	3.02	-1.48	-1.49	3.29	3.44	0.413	-1.07	-1.08	4.36	4.5	4.37	4.52	0.0136	-2.46	-2.61	0.42	0.833	1.9	1.91
MTCH1	Q9NZJ7	0.298202084396761	2.67894220060594e-13	4.65248332275802e-14	1.10391199376564e-05	4.71981321252006e-10	3.7538007719496e-14	7.2741077779898e-15	0.242465040449633	0.0002595396094453	6.699432171084331e-09	8.96263398740589e-17	2.35802470096705e-17	6.50323565350532e-19	2.11872441850647e-19	0.000287882714328	0.874	6.33e-06	8.71e-11	0.799	0.495	0.000127	2.85e-09	0.71	0.803	0.625	0.0987	0.0273	0.0304	0.00652	0.0281	False	True	True	False	False	True	True	False	False	False	False	True	True	True	False	True	-0.146	1.87	2.01	-0.748	-1.32	2.03	2.18	0.165	-0.583	-1.16	2.61	2.76	3.19	3.34	0.577	-1.59	-1.74	0.273	0.438	1.02	1.6
MTOR	P42345	0.513848395346603	5.79620440290802e-12	1.7150425388697998e-12	7.92266955425995e-06	0.0036701476849014	3.4673520731733996e-12	1.04613722785354e-12	0.78461390093053	1.63668754043554e-05	0.0072077829575508	7.5808315895775195e-16	3.06636021780072e-16	2.44017550890397e-14	8.80621382165729e-15	0.0264096675127862	0.919	0.000138	5.5e-08	0.793	0.897	0.00339	3.48e-06	0.873	0.736	0.913	0.173	0.0675	0.379	0.208	0.331	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	2.61	2.76	-1.23	-0.706	2.67	2.82	0.0611	-1.17	-0.645	3.84	3.98	3.32	3.46	-0.521	-2.05	-2.19	0.562	0.623	1.79	1.27
MYADM	Q96S97	0.394450440173557	4.26692212880739e-17	1.4697686563970302e-17	1.88651240787669e-15	3.33795596978971e-16	5.06662771664281e-18	1.8858553466431e-18	0.0892719417080486	2.6697612556989202e-14	4.0187639581770205e-15	7.54264538640173e-24	4.11676707093057e-24	3.17227668938691e-24	1.76497954529018e-24	0.224314090700973	0.899	6.44e-12	5.93e-15	0.00936	0.0075	3.08e-09	7.51e-15	0.498	0.00853	0.019	5.07e-05	1.99e-06	4.77e-05	1.66e-06	0.7	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	-0.146	3.3	3.45	-2.82	-3.03	3.6	3.75	0.299	-2.53	-2.74	6.13	6.27	6.34	6.48	0.211	-3.2	-3.35	0.0989	0.397	2.92	3.13
MYH8	P13535	0.280942645880709	3.91178938665473e-20	1.368278588034e-20	8.76401660692155e-05	0.003591144676136	9.54126753051952e-20	3.224457031968e-20	0.375478716336097	0.0009322479963463	0.0297992870674048	5.3968878311263696e-18	1.5408783871303199e-18	1.0668174918406898e-18	3.26775848797891e-19	0.16356036428244	0.868	1.17e-14	5.93e-15	0.836	0.897	1.47e-12	7.51e-15	0.783	0.828	0.924	0.0421	0.0104	0.0352	0.00791	0.65	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.44	3.59	0.616	0.426	3.32	3.47	-0.12	0.496	0.306	2.82	2.97	3.01	3.16	0.191	-2.08	-2.22	1.36	1.24	0.748	0.939
